Trip_ID,Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Gender,Surge_Pricing_Type
T0005706538,72.81,D,10,2.89688,C,A,2.115,0,,52,67,Male,1
T0005706540,4.48,E,9,2.43834,A,D,3.74625,0,46,46,61,Female,2
T0005706542,75.6,A,10,2.81754,B,B,2.085,0,,52,75,Male,1
T0005706543,14.05,C,10,2.63132,A,H,1.6025,1,,49,70,Male,2
T0005706544,45.67,B,5,3.20759,C,A,4.4,1,,45,64,Male,1
T0005706546,108.3,,10,2.93446,B,A,2.065,0,,56,82,Male,3
T0005706547,46.93,C,1,2.81698,A,B,3.415,0,46,50,65,Male,3
T0005706549,11.84,B,2,2.41706,B,A,4.3575,2,,43,53,Male,3
T0005706551,63.31,,10,2.93325,C,A,2.72375,2,,49,76,Male,3
T0005706557,62.56,A,10,2.73372,C,A,2.1275,1,,53,93,Male,2
T0005706558,25.47,,0,,,D,3.665,3,38,45,62,Male,3
T0005706560,62.74,E,2,2.71565,C,A,3.2175,0,,56,74,Male,3
T0005706562,36.4,A,5,,,B,3.23,0,,47,63,Female,1
T0005706565,45.35,B,0,3.08886,C,A,3.14875,0,,72,95,Female,2
T0005706566,56.86,,5,,,A,1.975,1,,57,80,Male,3
T0005706568,8.66,C,1,,,B,4.85875,0,,43,55,Male,2
T0005706570,24.5,C,0,2.77821,A,B,2.6675,0,,55,68,Female,3
T0005706572,21.14,B,3,,,I,3.79625,0,42,52,109,Female,2
T0005706574,49.83,B,10,2.69757,A,B,2.3325,0,,45,59,Female,2
T0005706577,18.43,D,10,,,D,3.68,2,58,48,63,Female,3
T0005706580,90.23,E,4,,,A,2.0825,2,,56,85,Male,3
T0005706582,10.22,D,10,2.89789,A,A,3.275,1,95,52,75,Female,3
T0005706583,91.7,A,3,2.8479,B,A,1.70375,1,,48,97,Male,3
T0005706584,20.29,E,9,2.37842,B,J,0.93,0,,49,59,Male,3
T0005706585,29.98,B,10,2.78036,A,C,4.64,0,,47,68,Male,2
T0005706587,68.98,D,10,3.14281,A,A,1.94625,3,40,58,89,Female,3
T0005706588,18.04,E,10,2.29653,C,A,0.0725,2,74,48,71,Male,3
T0005706592,52.66,B,1,2.63613,A,A,1.31625,0,,53,69,Male,2
T0005706594,106.52,D,10,,,B,2.0525,2,106,61,86,Male,3
T0005706595,38.01,,10,2.49635,B,A,2.2125,1,80,55,75,Male,3
T0005706600,65.96,C,9,2.73979,B,A,1.975,1,,51,82,Female,2
T0005706601,60.68,A,4,2.90067,C,A,4.64125,0,,46,76,Male,1
T0005706602,11.52,D,9,2.30279,B,B,3.0425,1,,49,69,Female,3
T0005706603,44.58,D,10,2.85729,C,A,3.59625,0,37,55,91,Male,3
T0005706605,60.25,C,10,2.83938,C,A,3.165,0,93,47,76,Female,2
T0005706606,62.18,,6,3.64327,B,B,4.10375,1,62,66,93,Male,3
T0005706607,42.24,C,10,,,B,3.1175,0,95,53,69,Female,3
T0005706608,5.61,C,7,2.51726,A,A,2.08375,1,69,44,68,Female,3
T0005706609,75.32,B,8,2.81455,B,A,1.70625,2,,65,89,Female,3
T0005706610,45.24,,3,2.63429,C,A,0.7725,0,,53,75,Male,2
T0005706611,15.89,D,5,3.106,A,A,4.66875,2,,46,61,Male,3
T0005706613,35.55,,7,2.87394,B,C,0.6825,3,108,53,80,Male,2
T0005706614,106.31,D,10,3.03964,B,A,3.94125,0,34,46,88,Male,3
T0005706615,92.81,,10,3.47777,B,B,4.27,3,,54,82,Male,2
T0005706618,64.69,A,9,2.87664,C,D,2.21,2,56,55,77,Female,3
T0005706621,19.71,A,,2.72678,A,A,4.58625,0,84,53,87,Male,1
T0005706622,62.95,D,10,2.71099,B,B,1.51625,1,,55,80,Male,3
T0005706624,68.56,C,2,2.84787,C,A,2.17625,0,85,49,72,Female,2
T0005706628,39.14,B,0,,,A,3.3125,0,34,48,72,Male,2
T0005706631,38.81,,10,2.76191,A,A,3.97875,0,,54,76,Male,1
T0005706632,34.65,D,10,2.59278,C,A,1.1375,0,53,46,72,Male,3
T0005706633,31.89,A,10,2.85288,A,G,3.41625,0,40,50,62,Male,1
T0005706634,67.23,C,9,,,A,4.2025,0,,53,74,Male,3
T0005706635,46.61,B,6,2.73386,C,B,3.24125,2,69,46,64,Male,2
T0005706636,4.29,C,10,2.74574,A,E,2.205,3,85,56,83,Male,3
T0005706637,29.94,C,6,,,A,3.25,0,,49,88,Male,2
T0005706638,24.96,A,0,2.46786,A,A,4.525,0,,54,70,Male,1
T0005706639,43.37,A,0,3.02095,A,A,4.4875,2,62,47,64,Female,1
T0005706643,54.92,C,8,2.87083,B,B,1.635,0,,51,67,Female,2
T0005706645,85.5,C,10,3.34127,B,A,2.8475,2,71,73,112,Male,3
T0005706646,24.51,,3,,,A,0.9375,0,,49,68,Male,2
T0005706648,60,B,10,3.20677,C,C,3.56125,1,46,50,73,Female,2
T0005706649,29.73,B,4,,,C,3.055,0,66,53,78,Female,2
T0005706650,87.2,,,,,A,4.11125,0,,47,68,Male,3
T0005706651,29.51,E,3,,,C,3.235,1,,46,61,Male,3
T0005706652,44.84,B,10,2.82477,A,D,2.5475,1,41,52,88,Male,1
T0005706653,29.92,D,6,2.86299,B,F,3.06625,1,39,50,71,Male,3
T0005706654,93.72,D,10,3.04383,B,B,3.02,2,56,63,92,Male,3
T0005706655,48.66,E,1,,,E,3.48125,2,,48,67,Female,3
T0005706657,23.62,A,10,2.43393,C,B,2.05625,0,,49,76,Female,1
T0005706659,59.62,D,9,3.09543,B,A,3.63875,0,85,50,82,Male,3
T0005706662,25.81,B,7,2.87766,A,B,4.4825,0,,46,61,Male,2
T0005706665,9.23,C,,2.382,B,H,3.96,0,,48,110,Male,2
T0005706667,17.16,A,10,2.69897,A,B,4.405,0,,47,63,Male,1
T0005706668,17.78,E,3,2.47696,C,H,4.74875,1,78,53,70,Male,2
T0005706671,40.05,,6,2.64287,A,A,3.05625,0,61,50,66,Male,3
T0005706672,61.42,D,8,3.06455,B,I,2.6175,2,,55,83,Male,3
T0005706673,23.26,A,2,2.49059,C,A,4.38,0,,50,85,Female,1
T0005706674,108.68,C,5,3.09353,B,B,3.825,0,,47,60,Male,3
T0005706676,24.01,B,10,2.47246,C,A,3.39,0,,51,68,Male,2
T0005706678,30.09,,10,2.49245,C,B,1.59625,0,,49,64,Female,1
T0005706680,51.19,,3,2.73934,C,A,3.32,0,,46,71,Male,2
T0005706681,55.18,C,9,2.81763,A,A,3.355,1,,53,78,Female,2
T0005706682,38.26,,10,2.78386,B,A,1.6225,0,79,51,70,Male,2
T0005706683,72.28,D,6,2.89982,B,B,3.09625,1,,52,71,Male,3
T0005706684,66.28,A,5,3.01973,A,A,2.45375,1,,49,67,Male,1
T0005706687,29.89,B,5,,,A,2.1875,0,,46,61,Male,2
T0005706688,44.52,B,4,2.74719,C,A,1.3475,0,38,50,66,Male,2
T0005706690,4.69,A,1,2.37994,A,A,1.58125,0,,44,58,Male,1
T0005706692,41.13,E,,2.77905,B,A,1.1125,0,71,50,100,Female,3
T0005706693,63.4,D,10,3.14585,C,B,3.73625,0,67,63,89,Male,3
T0005706694,55.32,B,10,2.71599,B,A,1.3625,0,,48,67,Male,2
T0005706695,21.72,B,5,,,B,1.3725,0,59,50,69,Female,2
T0005706696,17.58,B,,,,A,4.5025,0,55,44,57,Female,2
T0005706697,13.01,C,10,2.74294,A,E,2.935,0,37,51,82,Female,2
T0005706699,19.69,B,10,,,B,2.87375,2,49,51,96,Male,3
T0005706700,60.76,A,7,2.77688,C,A,2.575,3,,52,82,Male,3
T0005706701,64.19,C,10,2.8004,C,A,2.205,1,,54,86,Female,2
T0005706703,38.34,A,6,,,A,3.32,1,,51,79,Male,1
T0005706704,48.07,B,6,3.07922,C,B,2.52625,0,45,48,77,Female,2
T0005706706,36.55,B,0,2.61341,C,A,3.51125,1,110,53,90,Male,2
T0005706707,106.75,C,10,3.09905,B,B,2.06625,0,49,50,77,Male,2
T0005706708,53.04,D,10,2.60497,A,A,3.11375,0,,61,90,Male,3
T0005706709,29.13,C,4,,,A,2.7975,0,,52,66,Male,2
T0005706710,40.54,B,6,2.61619,A,A,3.3675,0,,54,73,Male,2
T0005706713,47.47,C,3,,,D,4.055,0,56,51,63,Male,2
T0005706714,30,C,8,2.87615,A,D,0.19625,1,,57,76,Male,2
T0005706715,25.94,A,10,2.93283,C,G,4.085,0,,57,103,Male,1
T0005706717,74.85,E,1,2.89849,B,L,4.57,2,,48,59,Male,3
T0005706718,51.44,A,1,,,B,3.96125,0,79,49,70,Male,1
T0005706719,29.71,C,10,2.78959,B,A,3.0225,1,,50,84,Male,3
T0005706721,20.36,C,10,2.84019,A,A,1.055,0,52,54,92,Male,2
T0005706723,17.76,B,8,2.89615,A,A,3.2675,0,57,52,73,Male,2
T0005706724,108.78,C,5,3.20423,B,A,3.3025,2,85,51,79,Male,2
T0005706725,86.4,,9,3.03542,C,A,3.7275,0,,50,90,Female,1
T0005706727,72.58,E,9,2.74733,C,A,2.23,1,106,49,71,Male,2
T0005706728,20.57,A,3,,,K,4.51,1,,47,62,Female,1
T0005706731,21.9,,5,2.71646,A,A,2.6775,1,79,50,74,Male,3
T0005706733,44.65,C,3,2.69944,C,A,2.075,0,,48,70,Male,2
T0005706734,64.22,E,2,2.78296,B,A,1.2625,1,59,59,92,Male,3
T0005706737,25.87,B,10,2.68706,A,A,4.3025,0,,48,65,Male,2
T0005706738,109.14,B,10,2.89911,C,B,1.52,0,99,52,80,Male,2
T0005706739,29.38,C,8,,,D,2.775,2,109,48,64,Male,2
T0005706740,15.88,C,3,3.08066,A,A,3.78375,0,48,58,93,Male,2
T0005706742,20.4,B,9,2.38539,B,B,1.9,0,,50,62,Male,2
T0005706744,36.17,C,10,,,B,2.17375,0,56,50,70,Male,2
T0005706751,21.02,E,4,2.83553,A,H,1.85125,2,39,51,70,Male,3
T0005706753,20.79,C,7,2.77512,A,B,3.84,3,,50,66,Male,2
T0005706754,27.05,C,4,2.58542,C,A,3.94625,0,42,48,62,Male,2
T0005706755,13.36,C,0,2.75623,A,B,3.2475,2,,53,78,Male,2
T0005706756,30.19,,7,2.75756,C,B,2.49,2,41,50,76,Male,2
T0005706758,55.83,C,7,2.79926,A,A,1.37625,0,,57,85,Male,2
T0005706761,50.57,A,9,3.08235,A,A,1.77,0,45,50,75,Male,1
T0005706764,30.43,,0,2.5598,A,A,1.98375,2,,50,64,Female,2
T0005706765,63.34,C,10,2.97301,B,B,1.15125,5,,53,83,Female,3
T0005706766,56.52,A,0,2.73997,B,A,3.09375,0,92,49,77,Male,3
T0005706767,55.7,A,10,3.00163,C,A,2.76375,0,,52,73,Male,1
T0005706769,59.81,D,10,2.98403,A,A,0.5175,0,47,50,78,Male,3
T0005706771,56.47,E,9,,,A,2.675,0,77,50,73,Male,2
T0005706773,47.43,D,0,2.92585,C,A,3.64125,3,32,48,79,Female,3
T0005706775,60.59,,10,3.00272,A,B,1.14625,0,,51,73,Male,1
T0005706776,58.97,C,2,,,A,3.075,1,76,54,79,Male,3
T0005706779,52.88,,10,2.97997,C,B,3.6625,0,,53,85,Male,1
T0005706780,62.45,B,5,2.66009,B,A,2.03625,0,,43,63,Male,2
T0005706783,33.68,C,3,2.67606,A,A,1.49,0,88,53,69,Male,2
T0005706784,91.69,E,10,3.17498,C,A,3.1025,0,,58,95,Male,3
T0005706785,18.42,A,10,2.71363,A,A,1.27625,0,51,61,115,Male,1
T0005706786,45.23,B,6,2.60959,C,C,3.145,0,,56,70,Male,1
T0005706787,37.31,B,2,2.72494,C,A,2.43,0,,44,56,Male,2
T0005706789,18.09,B,,2.2154,B,B,1.05375,1,81,55,84,Male,1
T0005706790,74.45,C,1,2.9448,B,A,3.755,0,,45,64,Male,3
T0005706792,36.01,A,2,2.72156,C,A,2.28,4,,65,82,Female,3
T0005706793,31.65,D,0,,,I,2.9675,3,44,55,94,Male,3
T0005706794,67.65,,10,,,A,4.08125,2,,50,77,Female,2
T0005706795,22.42,A,0,2.65261,A,N,4.5325,1,,45,58,Male,1
T0005706797,15.65,C,2,2.8188,A,A,2.61875,2,,48,84,Male,1
T0005706798,71.73,E,3,3.11424,C,A,2.8625,1,,45,75,Female,2
T0005706800,13.7,A,3,2.73984,A,I,4.285,0,,45,60,Female,3
T0005706801,60.62,C,2,2.87764,B,C,3.86,0,87,51,69,Male,2
T0005706802,22.65,A,2,2.92534,A,A,3.37625,0,,48,61,Male,1
T0005706803,75.02,C,5,3.15319,C,A,4.27125,0,39,49,64,Male,2
T0005706807,28.36,D,10,2.60522,C,B,1.40625,1,,53,78,Female,3
T0005706808,17.83,E,3,2.83273,C,A,2.32125,3,,51,79,Male,3
T0005706809,61.25,E,10,2.66317,B,A,2.0475,0,110,49,68,Male,3
T0005706810,58.06,,,2.57013,B,C,2.91125,1,,49,84,Male,3
T0005706815,25.61,B,3,,,B,1.32875,2,94,57,80,Female,1
T0005706816,61.64,,10,2.96995,C,A,2.04,0,,58,87,Male,3
T0005706818,44.38,B,2,,,A,3.48875,2,,56,81,Male,2
T0005706820,40.95,A,0,2.96474,B,A,3.6725,0,,57,90,Male,1
T0005706823,64.46,B,10,,,B,2.2975,0,34,56,91,Female,2
T0005706824,30.89,A,6,2.64676,A,A,3.06,0,,48,59,Male,2
T0005706826,18.7,,3,2.62643,B,B,4.5675,4,58,47,73,Male,2
T0005706827,106.57,D,10,3.11458,B,A,3.8,1,,51,78,Female,2
T0005706829,45.02,C,4,2.86251,B,A,3.41125,0,77,49,71,Male,3
T0005706830,60.43,E,,2.93611,C,B,3.53125,0,65,47,76,Male,3
T0005706832,13.98,C,10,3.11112,C,F,3.0625,3,,47,73,Male,2
T0005706833,37.96,D,0,2.69759,C,A,3.11625,1,82,47,71,Female,3
T0005706835,90.81,A,10,,,A,4.915,0,,47,62,Male,1
T0005706836,45.24,A,1,2.8401,B,D,4.24625,1,,46,62,Male,3
T0005706837,35.33,C,,2.50823,B,B,1.81375,2,39,48,78,Male,3
T0005706838,30.21,A,1,2.27235,A,B,3.68,0,62,53,84,Male,1
T0005706840,49.14,C,2,,,A,3.21125,0,,46,59,Male,2
T0005706841,19.74,B,3,2.71607,B,A,1.94,1,39,53,77,Male,2
T0005706842,40.25,,0,2.61591,B,A,2.6625,1,,48,61,Male,3
T0005706843,48.9,B,3,3.09529,B,B,3.59,2,76,52,78,Male,1
T0005706844,69.15,,1,2.81449,B,A,3.2325,1,,46,79,Male,3
T0005706846,10.14,A,5,2.64812,B,E,2.225,0,30,63,97,Female,1
T0005706850,107.14,B,10,3.0298,B,A,1.84,0,,53,71,Female,2
T0005706851,8.44,B,9,2.84577,B,D,3.74625,0,39,46,65,Male,2
T0005706852,23.67,A,10,2.74356,C,D,2.9375,1,39,54,85,Female,1
T0005706854,29.77,,6,2.99428,A,A,2.05625,0,,55,87,Male,2
T0005706856,61.35,B,2,2.94003,B,A,3.22375,0,,54,75,Male,1
T0005706858,65.15,E,10,2.73968,B,A,2.1725,2,,50,75,Male,3
T0005706861,48.36,A,2,2.9943,B,A,3.69125,1,,48,70,Male,3
T0005706862,20.34,C,10,2.58357,A,B,3.38125,2,,47,69,Male,2
T0005706864,62.78,B,10,,,A,2.80875,2,,56,88,Male,2
T0005706865,55.37,,8,2.81116,C,B,2.66,0,,50,72,Male,1
T0005706866,49.66,C,8,2.99802,B,C,2.99375,0,107,53,77,Female,2
T0005706867,35.14,E,2,,,A,3.44,5,,54,110,Female,3
T0005706868,106.69,C,10,2.98729,B,A,3.81875,0,,55,73,Female,3
T0005706870,61.41,A,8,2.93932,A,A,3.53125,3,,60,94,Female,1
T0005706872,106.99,D,10,3.02564,B,A,1.79875,0,,50,83,Female,3
T0005706877,31.89,,10,,,A,1.97875,0,,58,91,Female,2
T0005706878,45.58,C,10,,,A,4.12125,5,54,47,61,Male,2
T0005706879,60.77,C,10,3.06377,C,B,3.54,0,71,54,78,Male,2
T0005706880,12.28,D,10,2.5023,A,A,3.1125,0,,47,62,Male,3
T0005706881,37.97,A,3,2.97216,B,B,3.11,0,,52,71,Male,1
T0005706884,39.58,C,10,,,A,2.5675,2,72,56,80,Female,2
T0005706885,48.57,B,10,2.70785,B,B,2.48,0,,51,77,Male,2
T0005706886,41.72,,2,2.85606,B,A,2.13375,0,93,51,70,Male,3
T0005706887,15.76,E,6,,,D,4.665,0,59,44,70,Male,2
T0005706889,35.42,C,8,2.84092,C,B,3.3675,1,,50,66,Male,2
T0005706890,19.52,E,6,2.71529,C,A,0.1875,0,49,48,65,Female,3
T0005706892,18.75,B,3,2.8196,B,B,3.7,0,,57,72,Male,2
T0005706894,21.05,D,6,2.65928,C,A,1.8775,3,,47,59,Female,3
T0005706898,46.46,B,4,2.69588,A,B,4.20125,0,45,47,60,Male,2
T0005706901,29.4,D,3,2.31944,A,E,3.53625,1,,45,56,Male,3
T0005706902,21.52,A,5,,,B,2.2775,0,37,58,88,Male,2
T0005706904,6.8,,0,,,A,3.77125,1,35,47,88,Male,2
T0005706905,9.49,C,2,2.49332,A,B,4.39,1,35,44,56,Female,3
T0005706906,24.87,C,10,2.75907,B,A,1.8425,1,37,53,81,Male,3
T0005706909,2.15,A,6,2.62584,A,C,4.69875,1,,54,75,Male,1
T0005706910,50.24,A,0,2.61673,C,A,2.92625,1,,50,72,Male,3
T0005706911,30.07,B,8,3.00758,C,A,3.84875,1,75,51,80,Male,2
T0005706913,29.25,,,2.4757,B,B,1.64,0,,50,66,Male,2
T0005706914,11.67,,2,2.79262,A,A,4.27875,0,38,46,58,Male,2
T0005706915,73.78,A,1,2.84027,B,A,1.745,0,,51,97,Female,1
T0005706916,32.18,C,10,3.01937,C,A,3.945,4,60,55,91,Male,1
T0005706918,37.5,A,1,2.81014,A,B,3.5325,0,,63,103,Male,1
T0005706919,31.99,,9,2.65685,C,A,2.46,1,43,45,55,Male,3
T0005706920,91.95,,2,3.1752,B,A,2.25625,0,,56,79,Male,2
T0005706923,54.25,D,10,2.99567,C,A,3.37375,1,46,49,79,Male,3
T0005706924,25.44,B,1,,,B,1.4825,0,,55,71,Female,2
T0005706928,40.88,E,10,2.75495,B,A,1.7575,4,,50,70,Male,3
T0005706929,22.5,,0,2.60134,A,F,4.1375,1,50,47,63,Male,3
T0005706930,16.49,D,1,2.89233,A,D,2.32625,0,36,49,71,Male,2
T0005706931,90.85,B,4,3.13175,C,A,3.935,0,,47,71,Male,2
T0005706932,19.94,,1,2.67878,C,C,2.43375,1,,59,84,Female,1
T0005706933,30.2,C,,2.48762,B,A,2.085,2,,46,73,Male,2
T0005706934,8.61,E,10,2.61637,A,A,2.30625,0,72,46,73,Female,2
T0005706936,22.11,A,8,2.70409,C,A,4.1275,0,,50,66,Female,1
T0005706938,25.01,B,,2.64345,B,A,3.99625,3,47,45,68,Male,3
T0005706939,23.74,D,10,2.56781,C,B,1.1525,1,,53,82,Male,2
T0005706940,33.96,B,4,2.79038,C,A,2.82,2,57,48,84,Male,2
T0005706941,24.78,C,0,,,A,4.12375,0,79,45,61,Female,2
T0005706943,19.18,D,9,2.74052,B,A,3.0275,3,,52,81,Male,3
T0005706944,30,C,3,2.74806,A,D,4.025,0,,47,59,Female,1
T0005706945,50.76,,7,2.93022,C,A,2.24875,0,101,55,81,Male,2
T0005706947,19.44,,1,2.42742,A,B,1.755,1,,46,58,Female,2
T0005706949,75.19,A,7,2.97949,B,A,4.06875,1,43,49,95,Male,1
T0005706951,70.72,,2,2.92113,A,B,2.83875,0,103,65,90,Male,1
T0005706955,72.76,D,10,2.84255,C,A,2.95125,0,36,59,97,Male,3
T0005706956,78.37,,10,2.97427,C,A,2.05875,2,40,46,70,Male,2
T0005706957,6.22,A,4,2.98234,A,E,4.4075,0,,51,64,Female,1
T0005706960,50.29,A,2,2.61777,A,A,3.69625,1,,49,60,Female,1
T0005706964,27.05,,5,2.52885,B,A,2.255,0,49,46,80,Female,2
T0005706965,64.64,C,5,2.99873,C,A,2.04375,1,,50,82,Female,2
T0005706966,31.92,B,2,2.77808,A,A,3.5,0,56,48,73,Female,2
T0005706967,29.38,E,10,,,A,4.25625,1,,47,59,Male,3
T0005706969,33.53,,10,2.62474,A,A,3.5425,1,,54,86,Female,2
T0005706971,56.87,C,2,2.97316,B,A,3.59125,2,85,57,97,Male,2
T0005706973,92.08,E,1,3.01528,C,E,2.03,3,52,47,61,Male,3
T0005706977,56.54,B,9,2.67735,B,B,2.16125,0,,50,71,Male,2
T0005706979,10.02,C,,2.9841,B,A,3.75875,2,,47,70,Female,2
T0005706980,16.85,E,2,2.68042,C,I,3.825,0,42,62,94,Male,3
T0005706981,37.33,,10,3.00169,B,A,3.02375,3,,48,75,Female,3
T0005706982,31.58,A,0,,,A,3.995,1,,49,68,Female,1
T0005706986,37.49,C,5,2.97328,C,A,3.64875,0,,50,64,Male,2
T0005706987,42.38,,0,2.48837,C,A,1.97625,0,,50,71,Female,3
T0005706993,20.04,B,3,2.4231,C,A,3.07625,0,,53,67,Female,2
T0005706995,61.19,B,10,3.16333,A,B,2.64625,1,55,56,88,Male,2
T0005706996,90.42,C,2,2.80089,B,A,4.4925,0,,44,58,Male,2
T0005706997,72.34,,10,2.96367,C,A,2.83125,0,47,47,80,Male,2
T0005706998,33.62,A,10,2.91371,C,B,2.37625,0,,51,85,Female,1
T0005707000,74.55,B,10,3.39926,B,B,3.56,6,61,55,87,Male,1
T0005707002,42.53,A,10,3.24231,A,B,3.46375,0,,54,81,Female,1
T0005707003,48.46,,10,2.83551,A,B,3.00125,0,,48,61,Male,2
T0005707004,78.19,B,4,3.24511,A,B,3.4825,0,79,53,81,Male,1
T0005707005,37.26,C,2,2.81165,C,A,3.22,0,,51,83,Male,2
T0005707006,20.64,C,,2.37433,B,A,4.13125,0,87,46,62,Male,2
T0005707008,38.32,C,10,2.60922,A,A,2.9575,0,,51,66,Female,3
T0005707009,20.65,B,2,2.89939,B,B,3.95375,0,68,51,102,Male,1
T0005707010,16.94,A,8,2.6789,A,A,1.6075,1,76,54,75,Male,1
T0005707012,31.97,A,0,2.68604,B,E,4.57125,2,52,47,70,Male,3
T0005707020,48.27,D,10,3.08153,C,C,3.755,0,,49,61,Male,3
T0005707023,27.59,A,10,2.77403,B,B,2.2575,1,,56,78,Female,1
T0005707024,64.32,B,10,2.84382,B,A,1.72625,3,,64,90,Female,2
T0005707025,12.62,,7,2.90401,A,D,4.005,3,37,52,66,Male,3
T0005707026,17.81,A,5,2.45959,C,A,2.1875,2,,47,59,Female,3
T0005707027,62.2,B,10,3.37232,C,F,4.43875,2,49,56,91,Male,2
T0005707029,13.54,A,5,2.82023,B,A,4.9,0,,43,54,Male,1
T0005707030,36.11,E,3,2.93029,A,B,3.235,0,,47,64,Female,2
T0005707032,18.91,B,0,2.49732,B,B,2.37,1,,49,68,Male,2
T0005707033,93.57,A,10,3.12049,C,A,2.92375,0,,49,69,Female,1
T0005707034,24.9,A,5,3.00411,C,A,3.075,2,48,50,74,Male,1
T0005707036,53.95,,9,2.62905,A,B,3.625,1,,50,76,Male,1
T0005707037,19.19,C,2,,,D,1.16,0,,50,75,Male,2
T0005707038,36.36,A,10,2.84645,A,A,2.28,0,,52,70,Male,1
T0005707039,45.14,E,,2.92349,B,B,1.83875,2,70,54,101,Male,3
T0005707042,36.48,E,3,2.67652,A,A,2.6825,0,,47,63,Male,1
T0005707043,61.36,C,10,2.92398,A,A,2.01375,1,47,50,85,Male,2
T0005707044,36.53,C,7,2.51129,A,C,1.28,2,,47,61,Female,2
T0005707045,25.46,D,2,2.94653,B,A,4.6525,1,,45,65,Female,1
T0005707048,22.71,C,10,2.71883,A,A,1.79625,1,,53,78,Male,3
T0005707050,25.3,B,10,2.7043,A,C,2.83125,1,105,56,81,Male,2
T0005707051,73.23,B,1,3.04516,C,A,3.2825,0,,59,74,Male,2
T0005707052,43.63,A,4,,,B,2.16375,0,,49,61,Male,1
T0005707053,60.37,D,3,2.87243,C,B,1.3475,4,,70,105,Male,3
T0005707055,10.77,,10,2.31827,A,C,3.02125,1,,63,102,Female,2
T0005707056,43.52,E,3,2.74379,A,A,2.305,0,,50,72,Male,1
T0005707059,36.17,B,0,2.64317,A,B,1.8525,2,,55,85,Male,2
T0005707060,37.09,A,10,2.6973,A,A,3.8125,0,,50,70,Male,2
T0005707061,54.62,D,10,2.80103,C,A,2.66875,0,81,45,69,Male,3
T0005707062,74.64,A,10,,,A,1.45,0,,48,73,Male,2
T0005707063,46.68,A,8,,,E,2.7075,3,,53,80,Male,1
T0005707066,26.55,B,1,2.70224,C,B,2.835,0,,48,61,Male,1
T0005707067,19.38,,6,3.08266,C,A,4.2225,1,31,47,71,Female,2
T0005707068,107.08,B,8,3.17561,B,A,1.60125,0,,64,92,Female,2
T0005707069,9.02,C,0,2.79997,A,D,2.91625,1,95,49,79,Female,2
T0005707071,47.16,A,2,2.6619,C,A,1.99375,1,,67,100,Male,1
T0005707072,46.34,D,4,,,A,2.91625,0,,46,58,Female,2
T0005707074,52.51,E,5,2.87637,A,A,2.01375,0,,51,69,Male,1
T0005707075,10.83,B,5,2.42261,A,A,1.25625,0,43,43,58,Male,2
T0005707076,42.09,B,2,,,A,2.93625,0,34,52,71,Male,2
T0005707077,26.59,C,0,2.36597,C,A,3.49875,1,,48,59,Female,3
T0005707078,14.92,B,4,2.46356,A,B,2.465,0,,53,74,Male,2
T0005707082,72.14,D,10,,,A,1.4475,0,,49,67,Male,3
T0005707085,13.28,C,5,2.34753,C,D,1.95125,0,42,45,63,Male,2
T0005707087,21.62,C,3,2.91326,C,A,3.38875,0,,54,77,Male,1
T0005707088,36.03,,10,3.1564,B,B,3.565,0,,47,59,Male,2
T0005707089,61.86,C,10,2.87794,B,B,2.10625,1,,49,70,Male,3
T0005707091,44.28,D,2,2.81145,C,A,1.515,1,108,46,63,Male,3
T0005707092,109.19,A,10,3.11658,B,B,3.92375,1,69,48,71,Male,3
T0005707093,76.59,E,10,2.90515,C,A,0.7325,1,33,56,89,Male,3
T0005707095,15.35,D,4,2.46706,A,C,3.11375,1,,48,63,Male,3
T0005707096,33.67,C,10,2.98568,B,A,2.35,4,90,49,85,Male,2
T0005707097,93.23,,10,,,B,2.47,2,,53,93,Male,3
T0005707098,36.61,A,8,2.92916,A,C,3.0125,1,,48,74,Male,1
T0005707099,42.43,C,10,,,A,2.67375,0,,55,87,Female,3
T0005707100,30.01,B,4,3.13013,B,A,4.69625,1,76,54,76,Male,2
T0005707101,24.42,B,0,,,D,2.455,1,,47,61,Male,2
T0005707103,30.9,B,6,2.78896,C,B,2.57125,0,60,46,63,Female,2
T0005707105,107.6,A,7,3.0404,C,A,2.9675,1,,49,75,Female,3
T0005707106,35.84,A,10,2.87818,C,A,3.20125,0,,52,81,Male,1
T0005707107,96.22,E,0,2.8725,B,A,1.54,0,,59,112,Male,3
T0005707108,73.01,C,10,2.81045,B,A,1.85875,0,,51,80,Female,3
T0005707109,84.3,B,5,3.51733,C,H,4.58625,0,52,50,70,Male,3
T0005707110,50.98,C,8,2.60203,C,B,1.84625,0,,49,74,Male,2
T0005707111,109.09,B,10,3.01803,B,A,2.88375,0,,43,75,Male,2
T0005707112,51.48,E,7,2.60748,C,A,1.22,3,,55,74,Male,3
T0005707113,86.96,B,1,3.21506,C,A,3.64125,0,,47,66,Male,2
T0005707114,61.4,B,7,2.88836,C,B,3.215,1,43,52,76,Male,1
T0005707115,101.03,A,5,2.95312,B,A,1.06125,0,,62,81,Male,3
T0005707117,108.32,E,10,,,A,2.7775,0,42,54,74,Male,3
T0005707118,54.44,A,3,2.79095,C,B,2.93,0,,52,76,Female,1
