Yr_Mo_Dy,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,MAL
2065-06-08,8.54,7.83,7.12,05.09,6.96,3.54,4.42,5.71,5.41,5.46,6.5,5.29
2065-06-09,7.25,4.29,7.83,3.21,4.54,1.96,3.54,2.29,4.46,4.12,7.33,6.42
2065-06-10,9.87,14.54,6.5,5.37,12.25,7.41,4.42,08.04,5.13,7.71,9.62,4.58
2065-06-11,11.71,9.83,11.5,07.08,7.92,5.83,6.29,6.54,07.04,7.92,8.92,10.0
2065-06-12,10.92,9.71,9.54,4.75,10.34,7.67,5.46,6.67,6.54,6.38,10.46,8.33
2065-06-13,5.21,10.71,6.83,2.83,3.46,3.75,8.5,7.92,3.71,4.63,14.83,8.33
2065-06-14,12.38,10.41,11.92,6.87,10.17,8.83,7.17,7.54,7.5,7.33,15.5,10.63
2065-06-15,18.63,15.79,18.58,12.12,18.79,13.42,15.67,12.21,13.54,15.54,9.54,13.59
2065-06-16,11.12,8.79,9.13,5.88,13.17,8.0,11.17,09.08,7.58,9.87,12.42,20.75
2065-06-17,16.66,17.37,15.25,9.96,14.67,11.04,13.42,12.0,10.71,11.71,16.71,14.83
2065-06-18,21.59,19.33,19.62,13.08,23.16,13.96,24.21,14.0,17.54,16.04,18.96,18.5
2065-06-19,15.79,14.09,12.96,7.5,14.54,10.08,13.83,11.96,9.96,10.67,18.46,17.83
2065-06-20,9.5,12.29,14.29,7.54,10.34,8.71,13.46,13.83,9.62,15.25,17.41,15.71
2065-06-21,07.08,9.46,10.67,5.33,5.96,3.29,5.17,4.29,3.63,5.41,9.0,9.25
2065-06-22,16.79,14.17,14.5,9.25,12.92,8.67,10.92,10.25,9.25,10.13,17.21,9.46
2065-06-23,22.42,19.41,20.75,14.54,24.33,17.12,21.04,16.33,18.25,20.04,24.58,28.08
2065-06-24,18.84,17.41,19.41,10.34,17.21,11.87,16.92,12.92,11.38,13.59,14.5,15.5
2065-06-25,17.58,15.29,15.54,11.42,17.71,13.08,15.12,13.62,13.17,14.33,19.55,21.09
2065-06-26,13.79,11.96,11.71,9.62,16.71,11.0,17.0,13.42,12.96,14.21,16.29,23.63
2065-06-27,8.12,06.08,5.79,4.21,8.5,06.08,8.83,6.79,7.29,8.58,13.0,16.66
2065-06-28,5.79,3.25,6.42,3.13,8.96,6.42,11.63,8.75,7.75,9.83,12.38,17.04
2065-06-29,5.63,6.38,9.38,4.17,6.17,3.29,4.12,04.08,3.79,5.88,6.0,13.17
2065-06-30,11.96,9.0,10.25,8.5,8.25,4.79,8.5,7.62,7.12,9.62,8.42,13.79
2065-07-01,9.59,10.08,9.59,5.96,6.96,4.96,8.54,6.92,6.96,9.42,8.42,15.54
2065-07-02,14.71,11.04,8.75,7.38,9.25,6.29,10.17,7.71,8.63,11.54,10.37,16.21
2065-07-03,9.33,9.67,14.37,08.08,7.41,5.54,9.38,8.67,6.96,10.34,11.0,16.33
2065-07-04,9.67,8.58,7.58,6.83,8.83,04.08,7.79,5.13,7.33,9.38,7.46,14.42
2065-07-05,8.42,5.63,8.33,4.71,8.58,4.79,9.92,3.96,7.29,7.75,7.62,13.17
2065-07-06,5.13,6.92,5.88,2.21,3.63,2.33,4.88,2.46,5.37,4.92,4.83,10.92
2065-07-07,9.46,9.87,05.09,6.0,7.75,4.71,7.75,7.29,6.5,10.58,10.34,15.83
2065-07-08,11.58,7.54,9.17,6.92,9.79,5.83,9.42,06.08,7.83,9.75,9.5,13.21
2065-07-09,7.62,6.0,8.67,5.13,9.38,6.58,07.04,6.58,7.29,7.46,7.87,9.25
2065-07-10,12.38,11.63,10.41,5.66,10.79,7.21,08.04,10.13,07.08,07.08,17.37,12.38
2065-07-11,12.87,8.58,13.37,6.38,10.5,7.25,10.08,9.29,8.71,9.59,14.04,13.83
2065-07-12,7.41,6.63,9.87,2.83,6.46,1.96,5.71,5.83,4.83,5.0,7.54,11.25
2065-07-13,9.42,5.88,10.21,3.88,5.83,3.92,4.5,7.67,5.33,7.25,11.29,16.04
2065-07-14,2.96,8.17,5.79,5.21,7.92,05.09,5.96,7.71,5.46,9.25,13.96,14.96
2065-07-15,5.21,2.62,16.92,3.33,5.88,5.54,08.04,6.79,6.83,6.21,05.04,13.42
2065-07-16,5.29,6.79,6.96,2.33,5.13,1.29,5.41,4.12,4.21,6.21,8.17,12.46
2065-07-17,6.0,10.67,3.5,3.83,7.54,03.04,4.88,4.33,3.71,6.34,13.21,9.29
2065-07-18,13.59,10.13,12.42,8.29,11.17,7.25,10.46,8.87,9.59,11.38,12.54,16.42
2065-07-19,4.54,3.71,12.0,5.83,4.33,7.33,8.83,7.0,7.58,8.71,7.33,15.34
2065-07-20,7.38,5.71,6.83,4.5,7.87,2.62,4.79,4.0,3.37,5.21,05.09,6.87
2065-07-21,10.92,08.08,6.21,4.63,10.04,3.92,7.21,6.79,5.71,6.42,9.17,8.83
2065-07-22,5.33,2.79,4.67,2.0,2.79,0.83,4.79,2.37,2.17,2.75,6.0,8.29
2065-07-23,8.0,4.83,8.87,3.79,5.54,3.33,6.96,7.21,4.42,4.96,10.79,12.21
2065-07-24,7.54,7.21,7.38,5.0,8.58,5.29,10.96,6.63,7.21,7.75,9.71,9.67
2065-07-25,13.79,11.21,09.04,7.21,9.92,7.29,7.79,9.83,8.5,9.13,12.33,16.54
2065-07-26,10.58,7.5,8.67,6.75,9.96,6.63,10.67,7.5,7.29,9.62,10.13,15.92
2065-07-27,15.37,13.17,11.12,7.17,12.12,8.71,12.96,10.04,8.87,9.87,12.5,10.0
2065-07-28,16.21,14.17,14.12,8.5,17.08,9.46,14.09,13.42,11.34,12.79,16.0,16.88
2065-07-29,15.67,10.92,13.46,12.0,19.08,12.75,18.71,14.29,15.04,14.0,16.71,18.58
2065-07-30,8.92,8.92,10.37,4.88,6.46,3.75,5.33,7.29,5.75,7.21,10.29,15.16
2065-07-31,11.08,07.04,9.67,6.54,11.58,9.13,13.29,11.92,9.5,12.0,13.96,18.79
2065-08-01,11.87,10.67,10.67,05.09,10.54,5.66,9.92,7.0,5.79,7.0,9.59,11.96
2065-08-02,11.29,7.92,11.75,4.58,8.38,5.17,7.71,5.75,4.58,6.92,11.46,14.17
2065-08-03,7.46,5.58,5.83,3.13,3.33,1.5,5.63,1.92,2.17,04.08,9.87,7.41
2065-08-04,18.71,16.83,16.25,12.04,14.67,9.54,11.92,12.08,9.46,11.46,17.46,18.63
2065-08-05,13.67,10.79,15.25,8.0,17.96,14.92,17.54,17.0,15.71,17.96,21.34,24.83
2065-08-06,9.46,9.33,9.75,6.83,13.96,8.79,12.33,10.04,9.75,11.75,14.46,18.63
2065-08-07,7.62,04.08,6.71,4.29,9.38,4.79,8.63,6.38,7.96,9.75,8.54,14.83
2065-08-08,5.0,3.37,7.21,03.04,5.46,2.58,3.58,02.08,2.17,2.25,5.96,6.96
2065-08-09,10.75,9.71,8.12,5.58,11.21,7.12,6.54,7.96,4.71,8.63,8.5,12.87
2065-08-10,11.42,10.83,10.88,09.04,13.54,9.96,9.75,11.87,9.42,11.58,14.21,17.79
2065-08-11,10.83,15.0,11.63,10.54,13.29,09.08,11.08,11.08,9.79,12.38,16.92,17.88
2065-08-12,10.58,10.46,10.92,7.62,9.79,10.5,11.17,8.71,10.25,12.42,9.59,13.21
2065-08-13,5.58,3.83,5.83,4.54,2.46,4.88,6.5,3.21,5.54,8.38,3.29,14.46
2065-08-14,10.41,7.33,9.5,5.46,8.46,5.41,7.12,5.63,5.58,7.5,8.63,11.54
2065-08-15,7.41,05.04,06.08,3.75,07.08,3.83,7.21,4.54,4.83,6.38,7.75,8.17
2065-08-16,7.87,04.08,6.92,02.04,3.17,2.0,4.21,2.5,2.33,3.0,8.5,5.21
2065-08-17,7.75,11.17,8.83,4.58,9.21,6.46,7.87,10.34,5.5,10.17,17.41,13.46
2065-08-18,12.79,11.0,12.58,6.79,12.75,9.5,12.67,11.79,10.0,12.38,16.54,17.16
2065-08-19,8.87,8.25,7.54,04.08,11.04,7.67,10.96,09.04,7.62,9.29,16.17,17.12
2065-08-20,17.41,15.21,13.42,8.21,15.12,10.29,14.17,12.75,10.37,13.96,19.29,19.87
2065-08-21,20.58,15.75,12.67,9.25,18.75,10.21,14.88,12.38,11.12,12.79,17.0,19.79
2065-08-22,26.2,23.42,16.71,15.67,20.17,13.59,16.83,16.0,14.04,16.71,22.5,26.67
2065-08-23,10.71,6.58,9.92,5.5,8.96,6.13,11.87,5.66,6.87,9.87,10.37,13.42
2065-08-24,16.96,15.21,12.12,7.71,16.96,10.75,16.42,12.38,12.67,13.5,17.25,20.0
2065-08-25,12.67,11.63,9.25,8.12,16.13,11.63,15.71,12.54,12.0,11.0,16.38,22.5
2065-08-26,8.33,8.21,8.21,3.54,5.58,4.29,7.79,4.58,04.04,5.37,7.62,12.92
2065-08-27,8.54,9.67,12.67,6.29,10.29,7.21,8.58,7.92,06.08,8.42,14.71,14.33
2065-08-28,12.29,10.63,10.75,08.04,16.25,10.83,16.92,12.87,12.46,12.0,18.05,21.29
2065-08-29,11.92,8.0,9.46,8.42,13.7,10.92,15.25,14.33,10.75,11.75,15.29,22.17
2065-08-30,8.67,5.96,8.33,5.17,10.25,6.87,11.87,8.87,08.08,9.33,13.25,20.67
2065-08-31,14.96,10.58,11.46,8.29,10.46,8.79,9.87,7.67,08.04,10.17,10.54,16.54
2065-09-01,9.54,2.92,12.96,5.79,2.62,2.92,7.75,2.21,4.67,5.83,5.75,8.25
2065-09-02,3.37,1.38,7.92,02.04,3.92,0.71,3.29,2.33,0.87,1.17,7.25,4.42
2065-09-03,13.08,11.92,12.0,8.12,10.96,6.29,10.63,8.29,7.12,8.5,11.12,15.96
2065-09-04,21.0,18.54,14.09,11.87,17.29,10.37,13.54,14.25,11.5,14.83,22.17,28.84
2065-09-05,20.62,11.58,13.13,10.63,13.54,8.58,11.29,9.67,10.04,12.42,12.0,19.38
2065-09-06,5.75,05.04,2.79,1.25,5.33,0.92,3.96,2.62,1.0,3.21,6.67,8.63
2065-09-07,6.96,4.58,5.0,2.88,3.54,2.29,5.33,4.46,3.5,4.12,7.67,9.5
2065-09-08,12.25,9.71,9.38,5.83,10.17,5.37,7.29,7.33,5.96,8.58,13.62,20.83
2065-09-09,15.54,9.62,9.87,10.0,13.04,10.04,16.33,11.54,13.29,13.59,16.5,27.04
2065-09-10,18.0,12.38,10.21,10.17,16.13,10.04,14.21,12.92,12.38,13.46,17.25,22.95
2065-09-11,14.42,7.38,12.08,7.41,9.75,6.75,10.92,7.41,8.96,10.29,8.79,16.5
2065-09-12,6.63,7.5,8.75,3.42,7.5,4.29,3.42,4.88,3.5,3.96,8.17,6.29
2065-09-13,2.79,5.63,6.75,2.83,3.71,1.96,2.71,2.0,1.42,1.42,5.25,8.21
2065-09-14,10.04,13.17,12.0,6.83,11.21,7.58,4.25,9.59,7.29,11.42,13.0,14.67
2065-09-15,7.83,5.29,11.96,4.17,06.04,4.38,6.42,7.92,05.09,8.96,12.12,11.5
2065-09-16,9.54,8.12,9.83,04.04,11.58,6.58,9.54,8.71,7.41,11.21,14.96,18.05
2065-09-17,24.87,19.25,19.08,12.21,19.5,12.92,12.71,13.25,12.42,13.29,13.79,15.87
2065-09-18,14.25,9.17,10.75,8.5,12.04,9.13,13.04,8.67,9.92,11.75,11.54,18.21
2065-09-19,13.96,15.83,11.46,7.21,12.71,9.38,9.25,12.0,7.5,11.0,24.71,16.62
2065-09-20,13.37,14.12,12.79,7.75,9.96,8.71,9.54,12.96,6.58,14.29,21.71,19.75
2065-09-21,12.83,17.0,14.54,8.58,12.71,10.92,12.21,14.37,9.59,17.12,19.87,19.7
2065-09-22,10.13,7.92,12.12,4.67,8.79,6.54,8.25,7.5,5.91,8.46,13.5,09.04
2065-09-23,9.54,4.67,10.92,4.58,6.5,3.63,4.21,4.75,3.67,7.38,9.59,11.25
2065-09-24,6.17,4.33,9.38,4.67,6.29,3.63,5.96,4.33,3.46,5.79,7.67,11.38
2065-09-25,9.54,7.29,5.75,4.5,8.67,5.41,4.29,9.38,3.58,5.63,12.62,12.87
2065-09-26,8.83,10.34,3.58,2.58,8.12,4.17,3.42,5.63,2.83,4.5,12.17,8.71
2065-09-27,12.42,11.87,7.96,5.17,11.34,6.79,5.37,7.96,06.04,8.63,11.34,14.0
2065-09-28,10.83,10.88,5.66,2.71,9.71,3.54,2.5,6.87,2.83,6.17,9.92,11.08
2065-09-29,13.29,7.83,10.5,9.13,10.67,6.63,11.63,12.29,9.46,13.75,15.09,25.17
2065-09-30,16.79,12.38,22.04,11.17,10.96,7.75,15.63,9.21,7.75,10.0,13.96,13.46
2065-10-01,10.08,4.29,9.54,6.5,6.71,3.25,8.0,4.38,4.63,5.71,8.38,9.0
2065-10-02,9.59,9.13,8.67,3.92,7.92,5.91,4.67,05.09,5.41,7.92,8.21,11.04
2065-10-03,17.16,13.83,14.58,8.75,14.46,10.0,9.79,11.04,7.25,10.83,13.08,12.25
2065-10-04,7.25,4.63,8.12,5.17,5.88,3.58,6.79,4.58,3.46,7.17,6.79,10.63
2065-10-05,7.17,0.75,4.75,1.79,2.25,0.87,2.13,0.13,1.38,1.71,2.42,02.04
2065-10-06,5.96,4.96,2.54,2.21,3.67,1.83,0.42,2.17,1.42,1.87,2.79,6.25
2065-10-07,8.92,4.67,8.0,3.17,2.13,2.33,4.96,3.75,3.71,05.04,4.71,18.96
2065-10-08,16.5,8.96,14.62,06.04,7.62,8.0,10.71,9.96,11.17,9.33,11.04,14.92
2065-10-09,13.5,7.41,15.12,5.58,8.5,7.38,11.79,8.71,11.71,9.17,12.08,11.54
2065-10-10,13.96,7.83,14.67,4.96,6.75,5.63,09.04,7.17,08.04,7.0,9.92,8.71
2065-10-11,9.62,5.58,7.58,1.5,2.83,01.08,4.0,3.58,4.38,6.87,4.42,10.79
2065-10-12,7.79,5.91,5.58,2.29,4.88,1.83,3.0,2.29,1.71,2.21,4.92,8.42
2065-10-13,7.33,7.96,6.75,3.58,6.13,05.09,3.29,3.92,3.21,7.33,14.37,13.25
2065-10-14,10.58,10.29,6.13,2.88,8.38,5.29,6.75,6.46,5.54,6.54,12.92,14.5
2065-10-15,12.67,08.08,8.21,5.0,9.5,5.5,10.08,7.87,7.62,9.17,12.46,18.96
2065-10-16,4.54,6.92,5.66,1.46,4.25,3.71,5.29,6.96,2.46,7.17,15.12,13.54
2065-10-17,3.67,7.12,3.58,0.75,3.42,3.37,4.96,4.46,4.17,6.42,6.71,9.92
2065-10-18,8.38,5.46,9.29,2.83,3.83,1.46,5.33,2.83,4.42,4.88,05.04,07.04
2065-10-19,14.33,11.71,13.29,5.75,9.87,7.58,9.21,6.83,5.91,8.58,12.17,14.29
2065-10-20,16.88,15.41,15.96,8.12,15.25,12.38,10.46,9.25,5.58,7.67,14.79,16.75
2065-10-21,17.25,14.88,16.04,10.34,16.38,12.33,11.87,12.75,9.59,11.38,14.54,18.54
2065-10-22,10.25,12.25,12.04,7.87,12.33,8.83,8.96,10.0,8.87,9.29,12.5,15.75
2065-10-23,12.04,12.33,10.34,6.0,10.41,7.83,7.87,7.21,4.71,8.29,11.17,13.04
2065-10-24,14.54,15.25,10.08,5.41,13.13,9.87,6.83,9.29,5.25,7.58,11.63,12.08
2065-10-25,11.29,10.21,9.62,6.5,9.46,8.42,7.17,6.75,5.37,6.96,10.29,12.96
2065-10-26,10.21,11.42,11.34,6.38,10.08,8.42,06.08,9.79,7.33,12.58,18.84,17.33
2065-10-27,22.5,19.83,21.25,12.46,16.13,13.33,17.0,18.54,12.46,19.55,25.17,20.67
2065-10-28,18.05,19.21,13.96,12.33,19.21,13.62,20.0,16.92,15.83,18.21,27.37,33.12
2065-10-29,18.25,18.54,14.79,9.5,15.54,11.58,15.12,15.59,11.0,16.17,23.21,24.5
2065-10-30,19.29,16.71,17.08,13.17,19.79,13.59,21.62,14.04,15.09,16.17,23.33,28.25
2065-10-31,25.46,22.0,20.54,12.71,19.95,13.25,19.21,16.92,14.5,17.08,23.16,23.38
2065-11-01,23.42,22.17,18.91,17.0,27.58,20.3,29.17,22.67,24.46,27.29,30.96,37.59
2065-11-02,11.71,11.71,12.67,6.96,9.42,6.54,12.04,5.21,8.33,9.13,12.71,21.79
2065-11-03,15.54,14.67,14.25,08.08,8.87,7.41,11.42,7.33,9.13,10.83,17.79,24.54
2065-11-04,8.17,5.79,11.42,3.17,2.92,1.29,06.04,2.0,2.54,3.5,8.33,9.96
2065-11-05,7.67,6.92,8.83,4.54,6.42,2.67,4.83,0.71,2.37,02.04,4.5,6.92
2065-11-06,21.12,12.29,22.42,10.41,13.08,10.54,16.0,12.38,12.58,12.17,12.71,14.37
2065-11-07,18.63,15.34,13.59,8.67,15.96,10.54,11.58,14.37,11.38,13.0,16.71,25.96
2065-11-08,16.13,8.54,15.12,10.29,12.62,8.12,9.59,08.08,8.75,12.87,12.83,14.92
2065-11-09,13.79,08.08,10.88,08.04,7.92,5.75,9.38,4.63,7.17,9.17,5.79,11.75
2065-11-10,9.83,11.08,11.34,4.29,10.08,5.33,6.96,6.38,5.46,6.54,10.25,8.21
2065-11-11,17.5,15.34,17.41,8.71,14.92,9.38,14.83,12.12,9.46,11.58,11.0,19.67
2065-11-12,8.58,6.17,11.04,2.71,06.04,3.37,6.75,6.29,4.29,7.41,6.96,13.33
2065-11-13,15.29,7.58,13.33,4.29,10.71,6.0,8.5,8.87,06.08,09.04,11.71,16.38
2065-11-14,22.54,13.83,19.7,8.0,17.0,12.0,11.63,14.5,9.29,9.29,15.37,13.59
2065-11-15,23.54,22.0,17.92,7.71,17.41,9.62,11.34,11.67,8.83,7.87,14.42,12.46
2065-11-16,27.21,16.79,33.25,14.92,23.42,18.58,27.58,23.5,19.75,19.7,22.83,33.5
2065-11-17,13.54,12.42,18.84,10.54,12.5,11.17,25.33,17.92,15.92,18.75,20.91,41.25
2065-11-18,04.04,8.75,1.83,1.71,9.33,04.08,15.92,12.96,11.5,14.75,18.54,35.5
2065-11-19,10.0,10.08,9.87,6.25,11.17,8.0,9.75,11.0,8.71,11.63,11.96,25.88
2065-11-20,10.29,9.83,18.96,7.29,9.54,7.71,15.75,10.63,8.67,12.0,10.54,27.92
2065-11-21,13.92,9.62,19.75,09.08,9.79,6.13,10.75,8.54,6.87,10.67,9.13,18.25
2065-11-22,12.04,3.29,14.42,6.17,04.08,03.04,10.67,4.58,6.67,09.08,8.42,15.79
2065-11-23,14.83,13.5,13.04,10.25,14.46,11.46,20.0,11.92,13.25,16.75,18.96,29.38
2065-11-24,8.87,7.5,6.96,1.75,6.25,3.96,7.46,2.5,2.62,4.88,6.38,13.59
2065-11-25,20.0,14.0,17.79,10.17,12.08,8.58,13.75,9.42,8.17,12.0,14.12,18.25
2065-11-26,11.5,11.5,9.54,3.63,10.25,6.83,9.33,6.0,5.25,6.87,11.75,14.29
2065-11-27,19.87,18.25,13.79,11.08,13.54,9.25,16.33,10.41,10.5,12.12,15.09,24.71
2065-11-28,9.38,10.54,7.33,3.33,9.75,4.79,9.5,2.54,5.17,6.29,6.25,12.75
2065-11-29,28.42,24.08,28.46,19.08,18.66,15.0,20.33,14.75,14.42,21.29,23.87,32.05
2065-11-30,14.5,13.33,18.38,12.46,10.5,9.67,19.38,9.5,12.75,15.0,16.33,26.92
2065-12-01,10.29,10.46,10.08,3.83,10.5,8.21,9.96,5.29,6.25,7.12,10.54,12.46
2065-12-02,18.5,23.13,13.79,12.67,21.84,13.37,19.25,15.71,12.58,13.88,24.54,20.04
2065-12-03,24.87,23.33,15.37,13.21,19.25,11.5,15.96,12.38,13.42,11.42,17.12,14.25
2065-12-04,15.63,12.67,10.54,6.58,12.04,7.17,6.46,06.04,5.79,6.46,13.79,12.33
2065-12-05,14.96,17.37,10.63,10.37,17.37,10.0,15.63,11.83,10.58,13.08,20.08,22.25
2065-12-06,21.62,21.29,12.87,14.96,17.58,12.83,18.63,16.62,16.25,15.25,26.08,25.66
2065-12-07,14.71,9.67,11.54,8.63,7.25,6.75,11.0,7.62,7.54,8.96,13.92,17.21
2065-12-08,16.79,16.0,15.0,7.12,15.04,10.54,13.46,11.54,10.67,13.42,16.38,16.46
2065-12-09,26.46,23.21,21.0,17.37,27.29,18.75,24.0,21.75,20.38,20.21,26.38,24.17
2065-12-10,21.87,21.34,11.38,11.21,16.17,8.63,14.29,8.71,10.71,9.0,12.04,17.58
2065-12-11,10.96,10.75,7.92,06.08,10.63,07.08,11.54,6.25,9.42,11.0,11.04,15.29
2065-12-12,18.05,16.13,11.79,6.17,13.04,8.87,8.92,9.96,7.96,7.54,9.96,7.54
2065-12-13,10.79,10.75,10.29,6.75,12.17,8.79,14.29,11.12,9.83,11.46,15.96,15.0
2065-12-14,24.41,21.0,19.0,12.75,18.91,15.16,11.63,14.62,12.58,17.37,18.25,19.29
2065-12-15,14.21,11.5,15.21,7.96,9.62,8.71,8.54,10.17,8.54,13.62,20.08,14.58
2065-12-16,15.67,14.92,11.67,5.83,14.0,09.04,8.21,9.75,7.38,10.71,15.5,13.88
2065-12-17,26.3,20.75,23.09,11.67,16.42,11.34,17.92,14.5,11.29,16.96,18.21,19.58
2065-12-18,5.29,2.83,5.5,1.83,06.04,4.75,7.5,5.63,5.0,08.08,13.04,14.37
2065-12-19,4.96,4.12,6.71,3.63,7.12,4.79,11.71,4.5,6.96,9.92,14.29,21.34
2065-12-20,8.46,2.46,10.63,2.83,2.25,1.75,8.96,1.92,3.33,6.34,7.83,10.29
2065-12-21,8.92,9.13,7.79,1.29,8.63,5.46,9.42,5.88,5.0,7.33,10.67,13.04
2065-12-22,17.12,13.0,16.58,7.12,13.88,9.13,9.38,8.79,7.58,8.67,9.13,10.58
2065-12-23,14.88,15.92,9.59,7.87,12.87,08.08,11.04,07.04,7.29,08.04,11.08,9.21
2065-12-24,8.5,11.04,13.42,4.75,08.08,05.09,7.12,07.04,5.21,7.5,7.92,13.04
2065-12-25,11.0,5.91,11.96,5.79,6.87,3.58,7.38,3.33,5.17,7.25,8.63,15.37
2065-12-26,7.96,06.04,11.17,2.71,05.09,1.13,5.79,1.17,1.29,4.25,4.46,11.21
2065-12-27,12.58,6.71,17.67,5.13,08.08,3.37,6.38,2.88,3.54,2.5,5.13,11.25
2065-12-28,10.08,9.71,8.25,2.58,9.96,5.54,6.58,5.58,2.96,4.67,10.21,8.42
2065-12-29,20.12,17.21,18.66,12.46,16.0,12.58,12.5,11.96,11.04,15.09,19.46,19.08
2065-12-30,14.42,20.67,11.63,10.29,18.08,10.96,17.41,14.04,12.83,14.33,22.63,19.17
2065-12-31,13.62,13.88,12.29,06.08,12.33,7.41,9.59,10.21,7.46,12.17,15.71,16.75
2066-01-01,22.04,21.5,17.08,12.75,22.17,15.59,21.79,18.12,16.66,17.83,28.33,23.79
2066-01-02,18.71,19.5,12.67,10.08,16.29,9.79,17.46,10.83,13.88,12.38,15.63,16.46
2066-01-03,6.83,09.04,6.0,2.33,7.12,4.67,7.83,3.58,3.46,3.79,7.92,7.71
2066-01-04,16.54,16.75,16.42,9.62,13.96,13.7,15.46,13.79,11.04,14.58,18.66,24.0
2066-01-05,20.5,16.88,18.79,13.17,14.17,12.38,12.83,14.29,11.63,15.92,23.91,20.08
2066-01-06,19.7,16.29,17.5,13.17,13.13,11.87,10.96,14.25,10.0,16.13,22.13,20.88
2066-01-07,18.88,16.5,13.5,11.71,14.83,10.37,10.5,13.04,10.34,15.29,21.04,21.17
2066-01-08,13.42,10.17,16.21,12.04,10.71,09.08,12.5,8.96,11.42,14.96,16.79,20.25
2066-01-09,13.42,17.46,16.46,10.58,13.7,10.83,13.37,12.12,9.5,13.25,15.21,16.66
2066-01-10,17.62,3.33,26.67,14.54,18.21,17.04,19.21,20.75,15.5,18.25,21.37,29.04
2066-01-11,18.34,15.29,21.67,10.21,17.25,12.54,19.55,14.96,12.17,14.88,19.67,21.92
2066-01-12,19.21,18.96,17.25,8.17,15.37,9.21,16.46,9.87,09.04,10.37,12.79,15.16
2066-01-13,21.0,17.54,16.79,8.0,20.21,9.83,12.29,9.71,7.54,8.54,12.29,10.29
2066-01-14,19.08,13.96,17.96,5.54,13.08,6.67,10.83,6.75,6.0,6.71,8.75,7.38
2066-01-15,11.92,8.87,15.21,5.91,07.08,2.21,6.29,03.08,04.08,4.38,4.42,7.29
2066-01-16,9.0,5.58,9.25,4.79,4.5,2.21,4.71,3.25,3.5,04.04,3.63,10.75
2066-01-17,11.21,9.59,8.75,1.92,6.21,2.17,2.79,4.12,1.71,3.0,7.71,4.63
2066-01-18,20.41,15.5,15.46,7.75,14.5,8.46,8.5,09.08,4.67,5.25,11.08,8.42
2066-01-19,22.42,17.08,20.91,10.41,18.88,12.08,14.33,13.83,10.13,8.75,14.96,15.63
2066-01-20,9.71,3.96,16.58,4.46,5.5,5.33,12.33,5.96,9.13,9.13,7.83,15.75
2066-01-21,9.25,7.29,9.42,2.62,05.09,3.54,4.75,4.17,2.88,3.46,7.58,6.96
2066-01-22,12.42,6.21,14.58,4.5,8.0,5.75,8.54,8.33,5.5,7.75,9.0,14.83
2066-01-23,6.96,2.79,4.96,0.67,3.88,0.25,1.13,2.29,1.54,04.04,5.13,4.88
2066-01-24,7.96,7.67,7.71,5.33,9.0,7.17,08.08,11.04,8.83,8.21,10.79,7.54
2066-01-25,24.08,22.58,22.67,15.83,24.0,18.12,20.46,21.92,14.92,18.12,20.91,28.54
2066-01-26,18.84,15.71,15.96,11.58,16.46,11.96,19.08,10.79,9.46,14.88,10.96,22.83
2066-01-27,12.87,14.29,11.92,9.42,13.0,10.58,12.25,10.08,8.12,6.21,12.08,9.5
2066-01-28,23.58,23.58,20.08,15.92,19.17,14.71,17.46,16.29,12.75,18.12,21.87,21.34
2066-01-29,23.67,19.04,22.13,15.46,15.16,13.42,16.79,15.79,12.79,16.08,20.67,19.0
2066-01-30,11.79,11.08,14.5,8.38,13.92,9.79,14.33,09.04,10.37,15.59,15.37,21.96
2066-01-31,9.5,7.79,4.17,1.58,7.46,2.75,3.79,4.67,2.71,03.04,7.83,7.54
2066-02-01,17.21,22.83,14.17,9.38,19.17,12.21,13.75,15.04,10.75,11.08,18.0,16.71
2066-02-02,16.42,14.83,15.46,10.58,15.21,11.34,13.54,12.62,10.54,15.71,21.04,19.55
2066-02-03,21.21,18.88,17.29,13.92,16.46,12.5,10.96,14.29,11.08,14.42,20.33,18.16
2066-02-04,20.04,15.29,17.21,10.5,14.33,9.59,10.96,10.75,10.25,12.5,18.12,16.54
2066-02-05,23.45,18.34,20.75,12.79,16.66,13.0,19.33,15.21,13.25,16.66,22.0,20.33
2066-02-06,11.42,9.42,10.21,3.83,9.21,6.0,10.63,8.92,6.96,10.79,14.5,15.37
2066-02-07,14.04,12.83,12.04,5.63,11.96,7.0,08.04,8.17,6.13,8.63,12.29,16.33
2066-02-08,17.16,12.0,15.0,6.83,10.34,3.33,4.58,2.54,2.96,10.13,7.12,33.04
2066-02-09,3.37,3.17,05.09,2.54,6.25,4.0,6.13,5.75,6.13,8.5,8.79,21.96
2066-02-10,9.17,5.21,11.63,3.96,8.63,7.67,13.29,10.29,9.71,9.5,13.25,16.88
2066-02-11,12.58,11.79,11.5,05.09,15.71,8.67,11.42,14.25,9.96,10.25,17.75,16.04
2066-02-12,11.25,6.25,14.5,6.13,10.79,8.58,12.67,10.67,9.25,14.37,15.59,22.29
2066-02-13,14.58,16.21,11.0,4.71,14.5,6.79,11.63,9.67,7.0,10.54,14.37,17.62
2066-02-14,21.67,20.41,16.88,10.67,22.29,13.37,12.42,17.29,11.0,13.0,20.96,18.41
2066-02-15,19.08,15.75,23.16,12.12,22.34,15.12,16.46,19.21,13.08,16.13,21.79,25.04
